scu_id,floor,floor_text,d_uprn_count,uarn_count,pao_start_number,pao_start_suffix,pao_end_number,pao_end_suffix,pao_text,street_descriptor,postcode_locator,age_ukbuildings_overall,age_ukbuildings_dom,age_ukbuildings_nd,location_x,location_y,wkb_geometry,d_epc_count,epc_rating_current,epc_rating_potential,d_epc_age,d_epc_mainht_fuel,d_epc_mainht_plant,d_epc_mainht_room,d_epc_secondht_fuel,d_epc_secondht_plant,d_epc_secondht_room,d_epc_dhw_fuel,d_epc_dhw_plant,d_epc_vent,d_epc_lowe_lighting_pct,d_epc_envelope_flr_type,d_epc_envelope_flr_insulation,d_epc_envelope_rf_type,d_epc_envelope_rf_insulation,d_epc_envelope_wall_type,d_epc_envelope_wall_insulation,d_epc_glazing_pct,d_epc_glazing_type,d_epc_glazing_multi_pct,d_epc_rm_habitable,d_epc_rm_heated,nd_epc_grade,nd_epc_fuel_main,nd_epc_fuel_other,nd_epc_fuel_lzc,nd_epc_specialuses,nd_epc_hvac,ndtype_count,ndtype_1_carb3_activity,ndtype_1_area_pct,ndtype_2_carb3_activity,ndtype_2_area_pct,ndtype_3_carb3_activity,ndtype_3_area_pct,ndtype_4_carb3_activity,ndtype_4_area_pct,ndtype_5_carb3_activity,ndtype_5_area_pct,ndtype_6_carb3_activity,ndtype_6_area_pct,ndtype_7_carb3_activity,ndtype_7_area_pct,ndtype_8_carb3_activity,ndtype_8_area_pct,ndtype_9_carb3_activity,ndtype_9_area_pct
52401019310007,-1,Basement,0,1,,,,,BRIDGE PARADE,WADDON ROAD,CR0 4JH ,,,,531534,165326,"POLYGON ((531540.95 165328.35, 531542.1 165327.65, 531542 165327.4, 531538.1 165320.85, 531537.6 165321.05, 531537.5 165322.25, 531532.65 165321.3, 531531.1 165329.8, 531536.5 165330.7, 531542.8 165331.55, 531541.14 165328.68, 531540.95 165328.35))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Workshop,1,,,,,,,,,,,,,,,,
52401019310007,0,Ground Flr,0,1,,,,,BRIDGE PARADE,WADDON ROAD,CR0 4JH ,,,,531534,165326,"POLYGON ((531540.95 165328.35, 531542.1 165327.65, 531542 165327.4, 531538.1 165320.85, 531537.6 165321.05, 531537.5 165322.25, 531532.65 165321.3, 531531.1 165329.8, 531536.5 165330.7, 531542.8 165331.55, 531541.14 165328.68, 531540.95 165328.35))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Workshop,1,,,,,,,,,,,,,,,,
52401019310008,-1,Basement,0,1,,,,,BRIDGE PARADE,WADDON ROAD,CR0 4JH ,1945-1980,,POST WAR REGENERATION AND EXPANSION (1945 - 1980),531523,165324,"POLYGON ((531526.5 165320.1, 531520.4 165318.9, 531518.6 165327.35, 531524.75 165328.55, 531530.85 165329.75, 531531.1 165329.8, 531532.65 165321.3, 531526.5 165320.1))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Shop NEC,1,,,,,,,,,,,,,,,,
52401019310008,0,Ground Flr,0,1,,,,,BRIDGE PARADE,WADDON ROAD,CR0 4JH ,1945-1980,,POST WAR REGENERATION AND EXPANSION (1945 - 1980),531523,165324,"POLYGON ((531526.5 165320.1, 531520.4 165318.9, 531518.6 165327.35, 531524.75 165328.55, 531530.85 165329.75, 531531.1 165329.8, 531532.65 165321.3, 531526.5 165320.1))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Shop NEC,1,,,,,,,,,,,,,,,,
52401019310008,1,Floor 1,2,0,,,,,BRIDGE PARADE,WADDON ROAD,CR0 4JH ,1945-1980,,POST WAR REGENERATION AND EXPANSION (1945 - 1980),531523,165324,"POLYGON ((531526.5 165320.1, 531520.4 165318.9, 531518.6 165327.35, 531524.75 165328.55, 531530.85 165329.75, 531531.1 165329.8, 531532.65 165321.3, 531526.5 165320.1))",1,B,B,Unknown,Mains Gas,Boiler,Radiators,None,NA,NA,Mains Gas,Boiler,,100,Above (premises),Internal Floor,Below (premises),Internal Floor,Unknown (uvalue),Unknown (uvalue),,High Performance,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
52401019310009,-1,Basement,0,1,,,,,BRIDGE PARADE,WADDON ROAD,CR0 4JH ,,,,531504,165321,"POLYGON ((531508.9 165316.65, 531507.25 165325.05, 531500.8 165323.75, 531499.15 165319, 531500 165318.65, 531502.939 165317.493, 531506.35 165316.15, 531508.9 165316.65))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Shop NEC,1,,,,,,,,,,,,,,,,
52401019310009,0,Ground Flr,0,1,,,,,BRIDGE PARADE,WADDON ROAD,CR0 4JH ,,,,531504,165321,"POLYGON ((531508.9 165316.65, 531507.25 165325.05, 531500.8 165323.75, 531499.15 165319, 531500 165318.65, 531502.939 165317.493, 531506.35 165316.15, 531508.9 165316.65))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Shop NEC,1,,,,,,,,,,,,,,,,
52401019310009,1,Floor 1,1,0,,,,,BRIDGE PARADE,WADDON ROAD,CR0 4JH ,,,,531504,165321,"POLYGON ((531508.9 165316.65, 531507.25 165325.05, 531500.8 165323.75, 531499.15 165319, 531500 165318.65, 531502.939 165317.493, 531506.35 165316.15, 531508.9 165316.65))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52401019310009,2,Floor 2,1,0,,,,,BRIDGE PARADE,WADDON ROAD,CR0 4JH ,,,,531504,165321,"POLYGON ((531508.9 165316.65, 531507.25 165325.05, 531500.8 165323.75, 531499.15 165319, 531500 165318.65, 531502.939 165317.493, 531506.35 165316.15, 531508.9 165316.65))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52401019310013,-1,Basement,0,1,,,,,BRIDGE PARADE,WADDON ROAD,CR0 4JH ,,,,531511,165321,"POLYGON ((531514.4 165317.75, 531512.6 165326.15, 531507.25 165325.05, 531508.9 165316.65, 531514.4 165317.75))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Store,1,,,,,,,,,,,,,,,,
52401019310013,0,Ground Flr,0,1,,,,,BRIDGE PARADE,WADDON ROAD,CR0 4JH ,,,,531511,165321,"POLYGON ((531514.4 165317.75, 531512.6 165326.15, 531507.25 165325.05, 531508.9 165316.65, 531514.4 165317.75))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Shop NEC,1,,,,,,,,,,,,,,,,
52401019310013,1,Floor 1,0,1,,,,,BRIDGE PARADE,WADDON ROAD,CR0 4JH ,,,,531511,165321,"POLYGON ((531514.4 165317.75, 531512.6 165326.15, 531507.25 165325.05, 531508.9 165316.65, 531514.4 165317.75))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Shop NEC,1,,,,,,,,,,,,,,,,
52401019330008,0,Ground Flr,1,0,44,,,,,EPSOM ROAD,CR0 4NA ,POST-1980,MODERN 1980-CURRENT,,531514,165246,"POLYGON ((531513.3 165249.05, 531510.45 165245.05, 531510.8 165244.9, 531514.4 165242.3, 531515.3 165243.6, 531516.1 165243.05, 531518 165245.75, 531513.3 165249.05))",1,E,D,1983-1990,Electricity,StorageHeaters,Unknown,Electricity,Unknown,RmHeaters,Electricity,ImmersionHeater,NV,0,Solid,No,Pitched,Yes,Cavity,Yes,0.132901644791493,Secondary,15,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
52401019330008,1,Floor 1,1,0,44,,,,,EPSOM ROAD,CR0 4NA ,POST-1980,MODERN 1980-CURRENT,,531514,165246,"POLYGON ((531513.3 165249.05, 531510.45 165245.05, 531510.8 165244.9, 531514.4 165242.3, 531515.3 165243.6, 531516.1 165243.05, 531518 165245.75, 531513.3 165249.05))",1,E,D,1983-1990,Electricity,StorageHeaters,Unknown,Electricity,Unknown,RmHeaters,Electricity,ImmersionHeater,NV,0,Solid,No,Pitched,Yes,Cavity,Yes,0.132901644791493,Secondary,15,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
52401019330040,0,Ground Flr,1,0,1,,,,,BENSON ROAD,CR0 4LR ,1945-1980,,POST WAR REGENERATION AND EXPANSION (1945 - 1980),531515,165300,"MULTIPOLYGON (((531494 165303.75, 531500 165301.3, 531500.4 165301.05, 531503.7 165309.2, 531503.813 165309.478, 531496.686 165312.326, 531496.498 165312.394, 531493.1 165304.1, 531494 165303.75)), ((531509.25 165303.8, 531504.4 165306, 531505.5 165308.45, 531505.698 165308.89, 531506.85 165311.45, 531522.6 165304.4, 531525.55 165303.05, 531521.3 165296.65, 531521.65 165296.4, 531514.9 165286.9, 531508.35 165290.85, 531508.45 165291, 531515.25 165301.1, 531513.55 165301.85, 531512.85 165300.25, 531508.5 165302.25, 531509.25 165303.8)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52401019330040,1,Floor 1,1,0,1,,,,,BENSON ROAD,CR0 4LR ,1945-1980,,POST WAR REGENERATION AND EXPANSION (1945 - 1980),531515,165300,"MULTIPOLYGON (((531494 165303.75, 531500 165301.3, 531500.4 165301.05, 531503.7 165309.2, 531503.813 165309.478, 531496.686 165312.326, 531496.498 165312.394, 531493.1 165304.1, 531494 165303.75)), ((531509.25 165303.8, 531504.4 165306, 531505.5 165308.45, 531505.698 165308.89, 531506.85 165311.45, 531522.6 165304.4, 531525.55 165303.05, 531521.3 165296.65, 531521.65 165296.4, 531514.9 165286.9, 531508.35 165290.85, 531508.45 165291, 531515.25 165301.1, 531513.55 165301.85, 531512.85 165300.25, 531508.5 165302.25, 531509.25 165303.8)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52401019330064,0,Ground Flr,1,0,42,,,,,EPSOM ROAD,CR0 4NA ,POST-1980,MODERN 1980-CURRENT,,531517,165249,"POLYGON ((531518 165245.75, 531519.9 165248.45, 531519.2 165248.95, 531520.25 165250.4, 531516.3 165253.25, 531513.3 165249.05, 531518 165245.75))",1,D,D,1983-1990,Electricity,StorageHeaters,Unknown,Electricity,Unknown,RmHeaters,Electricity,ImmersionHeater,NV,0,Suspended,No,Pitched,Yes,Cavity,Yes,0.0890942266410575,Double (post 2002),100,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
52401019330064,1,Floor 1,1,0,42,,,,,EPSOM ROAD,CR0 4NA ,POST-1980,MODERN 1980-CURRENT,,531517,165249,"POLYGON ((531518 165245.75, 531519.9 165248.45, 531519.2 165248.95, 531520.25 165250.4, 531516.3 165253.25, 531513.3 165249.05, 531518 165245.75))",1,D,D,1983-1990,Electricity,StorageHeaters,Unknown,Electricity,Unknown,RmHeaters,Electricity,ImmersionHeater,NV,0,Suspended,No,Pitched,Yes,Cavity,Yes,0.0890942266410575,Double (post 2002),100,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
52401019330069,0,Ground Flr,1,0,40,A,,,,EPSOM ROAD,CR0 4NA ,,,,531521,165256,"POLYGON ((531515.45 165255.25, 531520.94 165251.38, 531521.75 165252.53, 531522.16 165252.24, 531523.31 165253.88, 531522.9 165254.17, 531523.31 165254.75, 531523.96 165254.29, 531525.58 165256.58, 531524.92 165257.04, 531526.19 165258.84, 531522.43 165261.49, 531519.56 165257.41, 531517.85 165258.62, 531515.45 165255.25))",1,E,D,Unknown,Electricity,Unknown,RmHeaters,None,NA,NA,Electricity,ImmersionHeater,,25,Unknown (uvalue),Unknown (uvalue),Unknown (uvalue),Unknown (uvalue),Unknown (uvalue),Unknown (uvalue),0.47721504539559,Double,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
52401019330077,0,Ground Flr,3,0,,,,,BRIDGE PARADE,WADDON ROAD,CR0 4JH ,1945-1980,SIXTIES / SEVENTIES 1960-1979,,531517,165321,"POLYGON ((531521.098 165315.572, 531521.11 165315.574, 531520.4 165318.9, 531518.6 165327.35, 531517.45 165327.1, 531512.6 165326.15, 531514.4 165317.75, 531515.112 165314.425, 531521.098 165315.572))",3,C,C,Unknown,Mains Gas,Boiler,Radiators,None,NA,NA,Mains Gas,Boiler,,75,Above (premises),Internal Floor,Unknown (uvalue),Unknown (uvalue),Unknown (uvalue),Unknown (uvalue),,High Performance,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
52401019330077,1,Floor 1,3,0,,,,,BRIDGE PARADE,WADDON ROAD,CR0 4JH ,1945-1980,SIXTIES / SEVENTIES 1960-1979,,531517,165321,"POLYGON ((531521.098 165315.572, 531521.11 165315.574, 531520.4 165318.9, 531518.6 165327.35, 531517.45 165327.1, 531512.6 165326.15, 531514.4 165317.75, 531515.112 165314.425, 531521.098 165315.572))",3,C,C,Unknown,Mains Gas,Boiler,Radiators,None,NA,NA,Mains Gas,Boiler,,75,Above (premises),Internal Floor,Unknown (uvalue),Unknown (uvalue),Unknown (uvalue),Unknown (uvalue),,High Performance,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
52401019330090,0,Ground Flr,1,0,48,,,,,EPSOM ROAD,CR0 4NA ,POST-1980,MODERN 1980-CURRENT,,531509,165237,"POLYGON ((531512.4 165237.55, 531507.9 165240.85, 531504.85 165236.55, 531508.75 165233.75, 531509.75 165235.2, 531510.4 165234.75, 531512.4 165237.55))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52401019330090,1,Floor 1,1,0,48,,,,,EPSOM ROAD,CR0 4NA ,POST-1980,MODERN 1980-CURRENT,,531509,165237,"POLYGON ((531512.4 165237.55, 531507.9 165240.85, 531504.85 165236.55, 531508.75 165233.75, 531509.75 165235.2, 531510.4 165234.75, 531512.4 165237.55))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52401019330091,0,Ground Flr,20,0,6,,,,,EPSOM ROAD,CR0 4NA ,POST-1980,MODERN 1980-CURRENT,,531547,165301,"POLYGON ((531529.25 165262.81, 531529.9 165262.34, 531527.76 165259.32, 531522.37 165263.15, 531521.32 165263.89, 531523.46 165266.91, 531524.81 165268.82, 531523.22 165269.92, 531524.58 165271.92, 531526.2 165270.78, 531531.17 165277.8, 531529.4 165279.04, 531530.77 165281.06, 531532.56 165279.76, 531535.37 165283.73, 531544.69 165296.87, 531542.52 165298.41, 531548.69 165307.51, 531551.04 165305.84, 531560.35 165318.97, 531565.65 165315.21, 531563.74 165312.52, 531564.14 165312.23, 531562.17 165309.46, 531562.5 165309.23, 531560.99 165307.11, 531560.66 165307.34, 531558.75 165304.66, 531558.38 165304.92, 531556.35 165302.07, 531554.93 165303.08, 531554.67 165302.71, 531548.72 165294, 531548.88 165293.88, 531550.18 165292.96, 531548.23 165290.05, 531548.56 165289.82, 531546.72 165287.07, 531547.05 165286.84, 531545.52 165284.61, 531545.16 165284.87, 531543.24 165282.18, 531542.92 165282.42, 531541.1 165279.78, 531539.28 165277.14, 531539.61 165276.91, 531537.78 165274.17, 531538.19 165273.88, 531536.63 165271.69, 531536.27 165271.95, 531534.4 165269.25, 531534.08 165269.48, 531532.09 165266.61, 531532 165266.68, 531529.25 165262.81))",11,C,B,2007 onwards,Mains Gas,Boiler,Radiators,None,NA,NA,Mains Gas,Boiler,NV,100,Above (premises),Internal Floor,Below (premises),Internal Floor,Cavity,Yes,0.103529453760139,Double (post 2002),100,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
52401019330091,1,Floor 1,20,0,6,,,,,EPSOM ROAD,CR0 4NA ,POST-1980,MODERN 1980-CURRENT,,531547,165301,"POLYGON ((531529.25 165262.81, 531529.9 165262.34, 531527.76 165259.32, 531522.37 165263.15, 531521.32 165263.89, 531523.46 165266.91, 531524.81 165268.82, 531523.22 165269.92, 531524.58 165271.92, 531526.2 165270.78, 531531.17 165277.8, 531529.4 165279.04, 531530.77 165281.06, 531532.56 165279.76, 531535.37 165283.73, 531544.69 165296.87, 531542.52 165298.41, 531548.69 165307.51, 531551.04 165305.84, 531560.35 165318.97, 531565.65 165315.21, 531563.74 165312.52, 531564.14 165312.23, 531562.17 165309.46, 531562.5 165309.23, 531560.99 165307.11, 531560.66 165307.34, 531558.75 165304.66, 531558.38 165304.92, 531556.35 165302.07, 531554.93 165303.08, 531554.67 165302.71, 531548.72 165294, 531548.88 165293.88, 531550.18 165292.96, 531548.23 165290.05, 531548.56 165289.82, 531546.72 165287.07, 531547.05 165286.84, 531545.52 165284.61, 531545.16 165284.87, 531543.24 165282.18, 531542.92 165282.42, 531541.1 165279.78, 531539.28 165277.14, 531539.61 165276.91, 531537.78 165274.17, 531538.19 165273.88, 531536.63 165271.69, 531536.27 165271.95, 531534.4 165269.25, 531534.08 165269.48, 531532.09 165266.61, 531532 165266.68, 531529.25 165262.81))",11,C,B,2007 onwards,Mains Gas,Boiler,Radiators,None,NA,NA,Mains Gas,Boiler,NV,100,Above (premises),Internal Floor,Below (premises),Internal Floor,Cavity,Yes,0.103529453760139,Double (post 2002),100,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
52401019330104,0,Ground Flr,1,0,46,,,,,EPSOM ROAD,CR0 4NA ,POST-1980,MODERN 1980-CURRENT,,531511,165241,"POLYGON ((531512.4 165237.55, 531514.3 165240.2, 531513.6 165240.7, 531514.65 165242.2, 531514.4 165242.3, 531510.8 165244.9, 531507.9 165240.85, 531512.4 165237.55))",1,E,B,1991-1995,Electricity,Unknown,RmHeaters,None,NA,NA,Electricity,ImmersionHeater,NV,,Solid,No,Pitched,Yes,Cavity,Yes,0.0724428193558425,Double,100,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
52401019330104,1,Floor 1,1,0,46,,,,,EPSOM ROAD,CR0 4NA ,POST-1980,MODERN 1980-CURRENT,,531511,165241,"POLYGON ((531512.4 165237.55, 531514.3 165240.2, 531513.6 165240.7, 531514.65 165242.2, 531514.4 165242.3, 531510.8 165244.9, 531507.9 165240.85, 531512.4 165237.55))",1,E,B,1991-1995,Electricity,Unknown,RmHeaters,None,NA,NA,Electricity,ImmersionHeater,NV,,Solid,No,Pitched,Yes,Cavity,Yes,0.0724428193558425,Double,100,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
52401020910001,0,Ground Flr,0,1,28,,,,RATHBONE SQUARE,TANFIELD ROAD,CR0 1BT ,,,,532072,164868,"POLYGON ((532065.35 164864.75, 532066.07 164863.55, 532067.6 164861, 532081.01 164869, 532077.4 164875.03, 532076.31 164874.39, 532063.95 164867.1, 532065.35 164864.75))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Office (Inc Computer Centres) NEC,1,,,,,,,,,,,,,,,,
52401020910001,1,Floor 1,0,1,28,,,,RATHBONE SQUARE,TANFIELD ROAD,CR0 1BT ,,,,532072,164868,"POLYGON ((532065.35 164864.75, 532066.07 164863.55, 532067.6 164861, 532081.01 164869, 532077.4 164875.03, 532076.31 164874.39, 532063.95 164867.1, 532065.35 164864.75))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Office (Inc Computer Centres) NEC,1,,,,,,,,,,,,,,,,
52401020910002,0,Ground Flr,0,4,,,,,SOUTHBRIDGE HOUSE,SOUTHBRIDGE PLACE,CR0 4HA ,POST-1980,,MODERN (POST 1980),532083,164900,"POLYGON ((532088.33 164909.35, 532072.6 164899.85, 532078.4 164890.15, 532094.15 164899.55, 532089.18 164907.91, 532088.33 164909.35))",,,,,,,,,,,,,,,,,,,,,,,,,,D,Natural Gas,,,,,1,Office (Inc Computer Centres) NEC,1,,,,,,,,,,,,,,,,
52401020910002,2,Floor 2,0,7,,,,,SOUTHBRIDGE HOUSE,SOUTHBRIDGE PLACE,CR0 4HA ,POST-1980,,MODERN (POST 1980),532083,164900,"POLYGON ((532088.33 164909.35, 532072.6 164899.85, 532078.4 164890.15, 532094.15 164899.55, 532089.18 164907.91, 532088.33 164909.35))",,,,,,,,,,,,,,,,,,,,,,,,,,D,Natural Gas,,,,,1,Office (Inc Computer Centres) NEC,1,,,,,,,,,,,,,,,,
52401020910003,-1,Basement,0,1,26,A,,,,TANFIELD ROAD,CR0 1AL ,1918-1939,,INTER WAR (1918 - 1939),532093,164868,"POLYGON ((532081.01 164869, 532086.64 164859.59, 532091.54 164851.4, 532105.19 164859.79, 532103.75 164862.2, 532106.72 164863.97, 532099.69 164875.97, 532094.35 164885.1, 532086.16 164880.21, 532084.05 164878.95, 532077.4 164875.03, 532081.01 164869))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Office (Inc Computer Centres) NEC,1,,,,,,,,,,,,,,,,
52401020910003,0,Ground Flr,0,1,26,A,,,,TANFIELD ROAD,CR0 1AL ,1918-1939,,INTER WAR (1918 - 1939),532093,164868,"POLYGON ((532081.01 164869, 532086.64 164859.59, 532091.54 164851.4, 532105.19 164859.79, 532103.75 164862.2, 532106.72 164863.97, 532099.69 164875.97, 532094.35 164885.1, 532086.16 164880.21, 532084.05 164878.95, 532077.4 164875.03, 532081.01 164869))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Office (Inc Computer Centres) NEC,1,,,,,,,,,,,,,,,,
52401020910003,1,Floor 1,0,1,26,A,,,,TANFIELD ROAD,CR0 1AL ,1918-1939,,INTER WAR (1918 - 1939),532093,164868,"POLYGON ((532081.01 164869, 532086.64 164859.59, 532091.54 164851.4, 532105.19 164859.79, 532103.75 164862.2, 532106.72 164863.97, 532099.69 164875.97, 532094.35 164885.1, 532086.16 164880.21, 532084.05 164878.95, 532077.4 164875.03, 532081.01 164869))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Office (Inc Computer Centres) NEC,1,,,,,,,,,,,,,,,,
52401020910004,0,Ground Flr,0,6,28,,,,RATHBONE SQUARE,TANFIELD ROAD,CR0 1BT ,,,,532063,164853,"POLYGON ((532065.35 164864.75, 532063.95 164867.1, 532061.23 164871.75, 532055.66 164868.45, 532049.4 164864.75, 532050.9 164859.6, 532051.25 164858.7, 532057.45 164847.2, 532063.25 164836.6, 532076.74 164843.41, 532082.67 164846.4, 532078.4 164853.25, 532070 164848, 532064.8 164849.4, 532060.1 164857.4, 532061.4 164862.4, 532065.35 164864.75))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Office (Inc Computer Centres) NEC,1,,,,,,,,,,,,,,,,
52401020910004,1,Floor 1,0,7,28,,,,RATHBONE SQUARE,TANFIELD ROAD,CR0 1BT ,,,,532063,164853,"POLYGON ((532065.35 164864.75, 532063.95 164867.1, 532061.23 164871.75, 532055.66 164868.45, 532049.4 164864.75, 532050.9 164859.6, 532051.25 164858.7, 532057.45 164847.2, 532063.25 164836.6, 532076.74 164843.41, 532082.67 164846.4, 532078.4 164853.25, 532070 164848, 532064.8 164849.4, 532060.1 164857.4, 532061.4 164862.4, 532065.35 164864.75))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Office (Inc Computer Centres) NEC,1,,,,,,,,,,,,,,,,
52401020910004,2,Floor 2,0,4,28,,,,RATHBONE SQUARE,TANFIELD ROAD,CR0 1BT ,,,,532063,164853,"POLYGON ((532065.35 164864.75, 532063.95 164867.1, 532061.23 164871.75, 532055.66 164868.45, 532049.4 164864.75, 532050.9 164859.6, 532051.25 164858.7, 532057.45 164847.2, 532063.25 164836.6, 532076.74 164843.41, 532082.67 164846.4, 532078.4 164853.25, 532070 164848, 532064.8 164849.4, 532060.1 164857.4, 532061.4 164862.4, 532065.35 164864.75))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Office (Inc Computer Centres) NEC,1,,,,,,,,,,,,,,,,
52401020930001,0,Ground Flr,2,0,7,A,,,,THE WALDRONS,CR0 4HB ,PRE-1914,LATE VICTORIAN/EDWARDIAN 1870-1914,,532023,164822,"POLYGON ((532030.3 164825.1, 532030.4 164820.1, 532024.95 164819.95, 532025.05 164816.56, 532017.75 164816.3, 532017.65 164819.65, 532016.9 164819.6, 532016.75 164824.65, 532020.5 164824.75, 532020.45 164826.6, 532024.8 164826.7, 532024.8 164824.95, 532026 164824.98, 532025.9 164829.25, 532029.45 164829.38, 532033.88 164829.55, 532033.95 164827.25, 532030.2 164827.05, 532030.3 164825.1))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52401020930001,1,Floor 1,2,0,7,A,,,,THE WALDRONS,CR0 4HB ,PRE-1914,LATE VICTORIAN/EDWARDIAN 1870-1914,,532023,164822,"POLYGON ((532030.3 164825.1, 532030.4 164820.1, 532024.95 164819.95, 532025.05 164816.56, 532017.75 164816.3, 532017.65 164819.65, 532016.9 164819.6, 532016.75 164824.65, 532020.5 164824.75, 532020.45 164826.6, 532024.8 164826.7, 532024.8 164824.95, 532026 164824.98, 532025.9 164829.25, 532029.45 164829.38, 532033.88 164829.55, 532033.95 164827.25, 532030.2 164827.05, 532030.3 164825.1))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52401020930001,2,Floor 2,2,0,7,A,,,,THE WALDRONS,CR0 4HB ,PRE-1914,LATE VICTORIAN/EDWARDIAN 1870-1914,,532023,164822,"POLYGON ((532030.3 164825.1, 532030.4 164820.1, 532024.95 164819.95, 532025.05 164816.56, 532017.75 164816.3, 532017.65 164819.65, 532016.9 164819.6, 532016.75 164824.65, 532020.5 164824.75, 532020.45 164826.6, 532024.8 164826.7, 532024.8 164824.95, 532026 164824.98, 532025.9 164829.25, 532029.45 164829.38, 532033.88 164829.55, 532033.95 164827.25, 532030.2 164827.05, 532030.3 164825.1))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52401020930002,0,Ground Flr,1,0,76,,,,,TANFIELD ROAD,CR0 1AL ,1945-1980,SIXTIES / SEVENTIES 1960-1979,,532175,164734,"POLYGON ((532173.75 164741.25, 532173.55 164739.9, 532178.35 164738.3, 532176.7 164726.95, 532171.5 164727.65, 532172.85 164737.3, 532172 164737.4, 532172.5 164741.45, 532173.33 164747.03, 532179.5 164747.6, 532179.9 164741.95, 532177.35 164742.4, 532177.2 164744.35, 532174.1 164744.05, 532173.75 164741.25))",1,E,E,before 1900,Mains Gas,Boiler,Radiators,None,NA,NA,Mains Gas,Boiler,NV,41,Solid,No,Room in Roof,Yes,Solid Brick,No,0.05,Double (pre 2002),91,4,4,,,,,,,,,,,,,,,,,,,,,,,,,
52401020930003,0,Ground Flr,1,0,68,,,,,TANFIELD ROAD,CR0 1AL ,PRE-1914,LATE VICTORIAN/EDWARDIAN 1870-1914,,532119,164765,"MULTIPOLYGON (((532098.2 164753.6, 532098.41 164753.28, 532099.85 164751, 532101.9 164752.3, 532100.25 164754.9, 532098.2 164753.6)), ((532125.45 164766.21, 532123.55 164769.5, 532116.15 164765.3, 532116.8 164764.15, 532113.1 164762.05, 532114.41 164759.76, 532125.45 164766.21)))",1,E,E,1900-1929,Mains Gas,Boiler,Radiators,Mains Gas,Unknown,RmHeaters,Mains Gas,Boiler,NV,50,Suspended,No,Pitched,Yes,Solid Brick,No,0.112212950830977,Double (post 2002),100,4,4,,,,,,,,,,,,,,,,,,,,,,,,,
