"scu_id","mean_hgt_m","estimated_floor_count","mean_f2f_m","mean_f2f_m_epc"
52401132630104,5.17,2,2.5850000000000000,
52401132630105,7.53,2,3.7650000000000000,
52401132630106,5.71,2,2.8550000000000000,
52401132630107,5.29,2,2.6450000000000000,
52401132630108,6.15,2,3.0750000000000000,2.5000000000000000
52401132630109,5.34,2,2.6700000000000000,
52401132630110,6.00,2,3.0000000000000000,
52401132630111,5.84,2,2.9200000000000000,
52401132630112,5.03,2,2.5150000000000000,
52401132630113,5.15,2,2.5750000000000000,2.4400000000000000
52401132630114,5.37,2,2.6850000000000000,
52401132630115,5.60,2,2.8000000000000000,
52401132630116,6.50,2,3.2500000000000000,
52401132730001,7.63,2,3.8150000000000000,
52401132730002,6.05,2,3.0250000000000000,
52401132730003,6.14,2,3.0700000000000000,
52401132730004,6.25,2,3.1250000000000000,2.6400000000000000
52401132730005,5.41,2,2.7050000000000000,2.7000000000000000
52401132730006,6.22,2,3.1100000000000000,
52401132730007,6.56,2,3.2800000000000000,2.4000000000000000
52401132730008,5.97,2,2.9850000000000000,
52401132730009,6.70,2,3.3500000000000000,2.4800000000000000
52401132730010,6.64,2,3.3200000000000000,
52401132730011,5.78,2,2.8900000000000000,
52401132730012,5.81,2,2.9050000000000000,
52401132730013,6.05,2,3.0250000000000000,
52401132730014,6.96,2,3.4800000000000000,
52401132730015,6.71,2,3.3550000000000000,
52401132730016,6.67,2,3.3350000000000000,
52401132730017,6.47,2,3.2350000000000000,
52401132730018,5.08,1,5.0800000000000000,
52401132730019,6.78,2,3.3900000000000000,
52401132730020,6.91,2,3.4550000000000000,2.3000000000000000
52401132730021,6.55,2,3.2750000000000000,2.6000000000000000
52401132730022,7.31,2,3.6550000000000000,2.4200000000000000
52401132730023,5.76,2,2.8800000000000000,2.3000000000000000
52401132730024,7.44,2,3.7200000000000000,
52401132730025,7.64,2,3.8200000000000000,
52401132730026,6.61,2,3.3050000000000000,
52401132730027,5.08,2,2.5400000000000000,2.6400000000000000
52401132730028,5.99,2,2.9950000000000000,
52401132730029,6.74,2,3.3700000000000000,1.05000000000000000000
52401132730030,5.72,2,2.8600000000000000,
52401133010001,5.06,2,2.5300000000000000,
52401133030001,5.19,2,2.5950000000000000,2.3600000000000000
52401133030002,6.61,2,3.3050000000000000,
52401133030003,5.54,2,2.7700000000000000,
52401133030004,5.16,2,2.5800000000000000,2.3200000000000000
52401133030005,4.64,1,4.6400000000000000,
52401133030006,5.11,2,2.5550000000000000,2.6000000000000000
52401133030007,5.73,2,2.8650000000000000,
52401133030008,5.53,2,2.7650000000000000,
52401133030009,5.63,2,2.8150000000000000,
52401133510001,12.45,3,4.1500000000000000,2.3775000000000000
52401133530001,12.03,3,4.0100000000000000,2.3866666666666667
52401133530002,12.60,4,3.1500000000000000,2.4147058823529412
52401133530003,19.30,7,2.7571428571428571,2.3750000000000000
52401133530004,19.29,7,2.7557142857142857,2.3671428571428571
52401133530005,11.13,3,3.7100000000000000,
52401133530006,12.40,3,4.1333333333333333,2.3800000000000000
52401133530007,14.75,4,3.6875000000000000,2.4100000000000000
52401133610001,19.90,7,2.8428571428571429,
52401133610002,9.67,3,3.2233333333333333,
52401133610003,9.00,3,3.0000000000000000,
52401133610004,10.31,3,3.4366666666666667,
52401133610005,10.65,1,10.6500000000000000,
52401133610006,10.63,1,10.6300000000000000,
52401133610007,9.38,3,3.1266666666666667,
52401133610008,5.43,2,2.7150000000000000,
52401133610009,10.31,3,3.4366666666666667,2.4400000000000000
52401133610010,11.95,1,11.9500000000000000,
52401133620001,9.40,3,3.1333333333333333,
52401133630001,21.03,8,2.6287500000000000,
52401133630002,15.32,6,2.5533333333333333,
52401133630003,20.16,7,2.8800000000000000,2.3800000000000000
52401133910001,9.41,3,3.1366666666666667,2.3957894736842105
52401133910003,16.96,5,3.3920000000000000,
52401133910004,8.86,1,8.8600000000000000,
52401134110001,19.27,7,2.7528571428571429,
52401134110002,10.72,3,3.5733333333333333,
52401134120002,21.03,7,3.0042857142857143,
52401143210001,19.56,6,3.2600000000000000,
52401143210004,12.54,5,2.5080000000000000,
52401143210005,18.41,6,3.0683333333333333,
52401143210006,4.75,1,4.7500000000000000,
52401143210007,9.43,1,9.4300000000000000,
52401143210008,6.23,1,6.2300000000000000,
52401143210009,15.69,1,15.6900000000000000,
52401143210010,4.95,1,4.9500000000000000,
52401143210011,4.95,2,2.4750000000000000,
52401143210012,11.76,1,11.7600000000000000,
52401143210018,4.84,2,2.4200000000000000,
52401143210019,15.43,2,7.7150000000000000,
52401143210020,4.19,1,4.1900000000000000,
52401143210021,4.92,2,2.4600000000000000,
52401143210028,10.06,1,10.0600000000000000,
52401143210029,11.88,1,11.8800000000000000,
52401143210030,4.33,1,4.3300000000000000,
52401143210031,6.76,2,3.3800000000000000,
52401143210032,4.79,1,4.7900000000000000,
52401143210033,4.79,1,4.7900000000000000,
52401143210034,15.31,1,15.3100000000000000,
52401143210035,9.15,1,9.1500000000000000,
52401143210036,3.82,1,3.8200000000000000,
52401143210040,4.90,2,2.4500000000000000,
52401143210041,4.78,2,2.3900000000000000,
52401143210042,4.85,2,2.4250000000000000,
52401143210043,4.92,1,4.9200000000000000,
52401143210044,4.80,1,4.8000000000000000,
52401143210045,16.48,1,16.4800000000000000,
52401143210047,12.13,2,6.0650000000000000,
52401143210048,4.00,1,4.0000000000000000,
52401143210049,15.71,2,7.8550000000000000,
52401143210050,16.84,2,8.4200000000000000,
52401148720001,4.51,2,2.2550000000000000,
52401148730002,5.60,2,2.8000000000000000,
52401148730004,4.91,2,2.4550000000000000,2.6000000000000000
52401148730005,6.00,2,3.0000000000000000,
52401148730008,5.92,2,2.9600000000000000,
52401148730009,6.17,2,3.0850000000000000,
52401148730010,4.71,1,4.7100000000000000,
52401148730011,5.08,2,2.5400000000000000,
52401148730015,6.17,2,3.0850000000000000,
52401148730016,5.82,2,2.9100000000000000,
52401148730019,5.92,2,2.9600000000000000,
52401148730020,6.48,2,3.2400000000000000,
52401148730022,6.53,2,3.2650000000000000,
52401148730023,6.45,2,3.2250000000000000,2.6100000000000000
52401148730025,5.75,2,2.8750000000000000,2.7500000000000000
52401148730027,6.41,2,3.2050000000000000,
52401148730028,6.38,2,3.1900000000000000,
52401148730029,7.26,2,3.6300000000000000,
52401148830001,6.26,2,3.1300000000000000,2.4100000000000000
52401148830002,5.87,2,2.9350000000000000,
52401148830003,5.06,2,2.5300000000000000,2.3900000000000000
52401148930003,5.30,2,2.6500000000000000,2.4300000000000000
52401148930006,6.10,2,3.0500000000000000,
52401148930007,4.98,2,2.4900000000000000,
52401148930008,5.79,2,2.8950000000000000,2.6000000000000000
52401148930013,5.86,2,2.9300000000000000,2.6800000000000000
52401148930014,5.87,2,2.9350000000000000,
52401148930015,5.49,2,2.7450000000000000,2.6000000000000000
52401148930018,5.71,2,2.8550000000000000,
52401148930019,5.55,2,2.7750000000000000,
52401148930022,5.66,2,2.8300000000000000,
52401148930024,5.74,2,2.8700000000000000,2.2100000000000000
52401148930025,5.93,2,2.9650000000000000,
52401148930026,7.11,2,3.5550000000000000,
52401148930028,6.60,2,3.3000000000000000,
52401148930035,5.59,2,2.7950000000000000,
52401148930036,6.09,2,3.0450000000000000,
52401148930041,6.27,2,3.1350000000000000,
52401149010001,9.50,3,3.1666666666666667,
52401149010003,7.74,2,3.8700000000000000,2.5600000000000000
52401149010009,11.98,4,2.9950000000000000,
52401149010012,8.07,2,4.0350000000000000,
52401149010023,8.29,3,2.7633333333333333,
52401149010026,9.05,3,3.0166666666666667,
52401149010027,6.09,2,3.0450000000000000,
52401149010029,9.33,4,2.3325000000000000,
52401149010030,8.74,3,2.9133333333333333,
52401149020003,2.88,1,2.8800000000000000,
52401149030001,6.42,2,3.2100000000000000,
52401149030002,6.43,2,3.2150000000000000,
52401149030003,12.53,5,2.5060000000000000,
52401149030004,6.45,2,3.2250000000000000,
52401149030005,6.53,2,3.2650000000000000,
52401149030006,5.55,2,2.7750000000000000,
52401149030007,42.93,20,2.1465000000000000,
52401149210002,4.73,2,2.3650000000000000,
52401149210003,4.62,1,4.6200000000000000,
52401149210004,8.60,3,2.8666666666666667,
52401149210005,3.22,1,3.2200000000000000,
52401149230001,6.10,2,3.0500000000000000,2.5000000000000000
52401149230002,5.86,2,2.9300000000000000,
52401149230003,6.64,2,3.3200000000000000,2.6100000000000000
52401149230004,6.27,2,3.1350000000000000,2.5000000000000000
52401149230005,7.17,3,2.3900000000000000,2.3766666666666667
52401149230006,6.08,2,3.0400000000000000,
52401149230007,6.09,2,3.0450000000000000,
52401149230008,7.40,2,3.7000000000000000,2.3800000000000000
52401149230009,9.37,3,3.1233333333333333,
52401149230010,5.35,2,2.6750000000000000,
52401149230011,6.24,2,3.1200000000000000,2.5000000000000000
52401149230012,5.83,2,2.9150000000000000,
52401149230013,5.84,2,2.9200000000000000,
52401149230014,5.98,2,2.9900000000000000,
52401149230015,4.26,1,4.2600000000000000,
52401149230016,6.25,2,3.1250000000000000,
52401149230017,6.14,2,3.0700000000000000,2.5000000000000000
52401149310001,4.12,1,4.1200000000000000,
52401149310002,4.88,2,2.4400000000000000,
52401149330001,6.50,2,3.2500000000000000,2.4000000000000000
52401149330002,6.12,2,3.0600000000000000,
52401149330003,5.67,2,2.8350000000000000,
52401149330004,6.65,2,3.3250000000000000,
52401149330005,6.02,2,3.0100000000000000,2.4600000000000000
52401149330006,2.91,1,2.9100000000000000,
52401149330007,5.36,2,2.6800000000000000,
52401149330008,4.98,2,2.4900000000000000,2.4400000000000000
52401149330009,6.54,2,3.2700000000000000,
52401149330010,5.91,2,2.9550000000000000,2.4600000000000000
52401149330011,5.42,2,2.7100000000000000,2.6000000000000000
52401149330012,6.25,2,3.1250000000000000,
52401149330013,5.75,2,2.8750000000000000,
52401149330014,5.56,2,2.7800000000000000,
52401149330015,6.76,2,3.3800000000000000,2.5000000000000000
52401149330016,6.23,2,3.1150000000000000,
52401149330017,6.27,2,3.1350000000000000,2.3500000000000000
52401149330018,5.83,2,2.9150000000000000,2.4400000000000000
52401149330019,8.10,2,4.0500000000000000,2.3133333333333333
52401149330020,5.70,2,2.8500000000000000,
52401149330021,6.53,2,3.2650000000000000,
52401149330022,6.63,2,3.3150000000000000,2.4400000000000000
52401149330023,6.23,2,3.1150000000000000,
52401149330024,5.44,2,2.7200000000000000,
52401149330025,5.11,2,2.5550000000000000,
52401149330026,6.93,2,3.4650000000000000,2.5000000000000000
52401149330027,6.06,2,3.0300000000000000,
52401149330028,5.14,2,2.5700000000000000,2.4000000000000000
52401149330029,6.17,2,3.0850000000000000,2.4700000000000000
52401149330030,6.15,2,3.0750000000000000,
52401149330031,5.73,2,2.8650000000000000,2.3400000000000000
52401149330032,5.59,2,2.7950000000000000,
52401149330033,5.54,2,2.7700000000000000,
52401149330034,5.67,2,2.8350000000000000,2.3400000000000000
52401149330035,5.62,2,2.8100000000000000,
52401149330036,5.96,2,2.9800000000000000,
52401149330037,6.47,2,3.2350000000000000,
52401149330038,5.86,2,2.9300000000000000,
52401149330039,6.65,2,3.3250000000000000,
52401149330040,6.33,2,3.1650000000000000,
52401149330041,5.59,2,2.7950000000000000,2.3900000000000000
52401149330042,7.16,2,3.5800000000000000,
52401149330043,6.12,2,3.0600000000000000,2.4700000000000000
52401149330044,6.68,2,3.3400000000000000,
52401149330045,4.96,2,2.4800000000000000,2.3400000000000000
52401149330046,5.25,2,2.6250000000000000,
52401149410001,5.95,2,2.9750000000000000,
52401149430001,5.96,2,2.9800000000000000,
52401149430002,6.44,2,3.2200000000000000,
52401149430003,6.21,2,3.1050000000000000,
52401149430004,5.52,2,2.7600000000000000,2.6000000000000000
52401149430005,5.52,2,2.7600000000000000,
52401149430006,6.71,2,3.3550000000000000,
52401149430007,6.13,2,3.0650000000000000,2.4500000000000000
52401149430008,5.92,2,2.9600000000000000,
52401149430009,5.39,2,2.6950000000000000,2.4400000000000000
52401149430010,6.00,2,3.0000000000000000,2.4700000000000000
52401149430011,5.65,2,2.8250000000000000,
52401149430012,6.49,2,3.2450000000000000,
52401149430013,6.51,2,3.2550000000000000,
52401149430014,6.03,2,3.0150000000000000,
52401149430015,5.64,2,2.8200000000000000,
52401149430016,6.12,2,3.0600000000000000,2.4500000000000000
52401149430017,6.63,2,3.3150000000000000,
52401149430018,7.33,2,3.6650000000000000,
52401149430019,5.91,2,2.9550000000000000,
52401149430020,5.96,2,2.9800000000000000,
52401149430021,5.84,2,2.9200000000000000,
52401149430022,6.43,2,3.2150000000000000,2.5800000000000000
52401149430023,5.84,2,2.9200000000000000,
52401149430024,5.94,2,2.9700000000000000,
52401149430025,6.53,2,3.2650000000000000,
52401149430026,5.81,2,2.9050000000000000,
52401149430027,6.97,2,3.4850000000000000,
52401149430028,5.41,2,2.7050000000000000,2.4600000000000000
52401149430029,6.60,2,3.3000000000000000,
52401149430030,6.12,2,3.0600000000000000,
52401149430031,6.08,2,3.0400000000000000,
52401149430032,5.14,2,2.5700000000000000,2.4500000000000000
52401149430033,6.06,2,3.0300000000000000,2.6000000000000000
52401149430034,6.37,2,3.1850000000000000,
52401149430035,5.99,2,2.9950000000000000,
52401149430036,6.49,2,3.2450000000000000,
52401149430037,5.88,2,2.9400000000000000,
52401149430038,6.36,2,3.1800000000000000,2.3300000000000000
52401149430039,5.02,2,2.5100000000000000,2.5000000000000000
52401149430040,6.04,2,3.0200000000000000,
52401149430041,6.07,2,3.0350000000000000,
52401149430042,5.94,2,2.9700000000000000,
52401149430043,5.70,2,2.8500000000000000,
52401149430044,6.58,2,3.2900000000000000,2.2500000000000000
52401149430045,6.67,2,3.3350000000000000,
52401149430046,6.42,2,3.2100000000000000,2.5200000000000000
52401149430047,6.46,2,3.2300000000000000,
52401149430048,5.28,2,2.6400000000000000,
52401149430049,5.59,2,2.7950000000000000,
52401149430050,6.27,2,3.1350000000000000,
52401149510001,5.89,2,2.9450000000000000,
52401149530001,5.32,2,2.6600000000000000,
52401149530002,7.42,3,2.4733333333333333,2.4000000000000000
52401149530003,5.24,2,2.6200000000000000,
52401149530004,5.30,2,2.6500000000000000,
52401149530005,10.35,3,3.4500000000000000,2.2000000000000000
52401149530006,7.23,2,3.6150000000000000,
52401149530007,7.70,2,3.8500000000000000,
52401149530008,6.62,2,3.3100000000000000,
52401149530009,5.71,2,2.8550000000000000,2.3000000000000000
52401149530010,8.89,3,2.9633333333333333,2.4075000000000000
52401149530011,5.00,1,5.0000000000000000,
52401149530012,9.31,3,3.1033333333333333,
52401149530013,4.00,2,2.0000000000000000,2.3700000000000000
52401149530014,7.17,2,3.5850000000000000,
52401149530015,5.31,2,2.6550000000000000,
52401149530016,5.55,2,2.7750000000000000,
52401149530017,8.71,3,2.9033333333333333,2.5000000000000000
52401149530018,7.72,2,3.8600000000000000,2.5000000000000000
52401149530019,5.40,2,2.7000000000000000,
52401149530020,6.45,3,2.1500000000000000,2.4520000000000000
52401149530021,5.02,1,5.0200000000000000,2.6000000000000000
52401149530022,8.58,3,2.8600000000000000,
52401149530023,6.60,2,3.3000000000000000,
52401149530024,5.89,2,2.9450000000000000,
52401149530025,10.28,3,3.4266666666666667,2.4200000000000000
52401149530026,6.19,2,3.0950000000000000,
52401149530027,7.78,2,3.8900000000000000,
52401149530028,5.76,2,2.8800000000000000,
52401149530029,9.85,3,3.2833333333333333,2.9000000000000000
52401149530030,3.97,1,3.9700000000000000,2.6000000000000000
52401149530031,4.82,2,2.4100000000000000,2.4100000000000000
52401149530032,5.80,3,1.9333333333333333,
52401149530033,7.24,3,2.4133333333333333,
52401149530034,7.45,2,3.7250000000000000,
52401149530035,8.77,3,2.9233333333333333,
52401149530036,9.36,3,3.1200000000000000,
52401149530037,6.15,2,3.0750000000000000,
52401149530038,7.13,2,3.5650000000000000,
52401149530039,6.88,2,3.4400000000000000,2.6300000000000000
52401149530040,6.65,2,3.3250000000000000,2.5000000000000000
52401149530041,5.77,2,2.8850000000000000,
52401149530042,5.98,2,2.9900000000000000,
52401149530043,5.60,2,2.8000000000000000,
52401149530044,6.79,2,3.3950000000000000,
52401149530045,4.73,2,2.3650000000000000,
